transaction_id	donor_id	date	amount	campaign
3349	1076	2006-11-01	60	campaign 12
3350	1651	2007-01-29	21	campaign 12
3351	1164	2006-03-03	67	campaign 7
3352	839	2007-12-24	83	campaign 12
3353	629	2007-09-12	23	campaign 3
3354	1025	2005-03-20	57	campaign 6
3355	1784	2007-04-21	55	campaign 1
3356	1228	2005-04-23	81	campaign 2
3357	1551	2005-11-14	64	campaign 9
3358	221	2007-11-02	32	campaign 11
3359	1519	2005-07-04	81	campaign 10
3360	281	2007-01-13	75	campaign 9
3361	1400	2007-10-28	59	campaign 9
3362	1470	2005-08-15	69	campaign 6
3363	700	2005-10-02	55	campaign 3
3364	1398	2006-01-09	86	campaign 5
3365	115	2006-10-16	88	campaign 7
3366	1778	2007-11-30	119	campaign 5
3367	642	2007-02-28	82	campaign 7
3368	56	2005-09-27	117	campaign 11
3369	106	2008-03-27	65	campaign 4
3370	526	2008-03-20	30	campaign 4
3371	1872	2007-12-13	98	campaign 3
3372	1185	2008-01-12	22	campaign 6
3373	1451	2006-02-20	41	campaign 12
3374	1031	2008-03-24	120	campaign 1
3375	371	2007-04-02	69	campaign 1
3376	1720	2007-01-17	68	campaign 5
3377	1568	2005-09-22	96	campaign 1
3378	1812	2006-05-12	109	campaign 10
3379	182	2006-03-28	90	campaign 9
3380	1819	2006-03-31	35	campaign 9
3381	416	2006-03-18	79	campaign 4
3382	225	2007-04-24	53	campaign 5
3383	614	2007-09-09	75	campaign 7
3384	1639	2006-01-02	93	campaign 10
3385	1698	2007-07-03	26	campaign 10
3386	1117	2008-09-20	103	campaign 8
3387	1893	2006-06-22	30	campaign 1
3388	1792	2008-01-07	73	campaign 6
3389	1089	2006-04-01	103	campaign 4
3390	1528	2007-12-10	47	campaign 6
3391	674	2008-01-26	106	campaign 1
3392	35	2006-09-20	27	campaign 2
3393	988	2006-02-17	97	campaign 10
3394	1289	2006-10-30	55	campaign 8
3395	1037	2005-12-01	53	campaign 12
3396	1968	2008-08-06	35	campaign 12
3397	939	2006-12-31	50	campaign 4
3398	805	2005-05-25	23	campaign 7
3399	680	2007-06-27	38	campaign 2
3400	1081	2007-07-05	115	campaign 1
3401	1264	2006-10-10	34	campaign 1
3402	1895	2005-10-10	62	campaign 5
3403	1592	2007-09-11	113	campaign 1
3404	167	2008-02-08	60	campaign 2
3405	1362	2007-08-15	28	campaign 2
3406	1108	2008-08-31	25	campaign 4
3407	803	2007-08-05	90	campaign 5
3408	922	2007-02-01	24	campaign 2
3409	1914	2006-09-26	47	campaign 12
3410	1474	2006-08-16	52	campaign 7
3411	1637	2005-01-03	22	campaign 4
3412	934	2005-01-01	119	campaign 1
3413	1388	2006-11-04	112	campaign 9
3414	66	2008-01-19	61	campaign 5
3415	456	2007-04-27	81	campaign 10
3416	1673	2006-04-26	79	campaign 12
3417	782	2008-10-01	77	campaign 8
3418	1427	2007-04-03	107	campaign 2
3419	1443	2006-12-13	37	campaign 7
3420	407	2005-12-15	108	campaign 6
3421	1818	2007-10-11	113	campaign 12
3422	1056	2007-08-08	23	campaign 4
3423	1274	2006-08-21	25	campaign 3
3424	1416	2007-08-07	33	campaign 10
3425	581	2005-01-27	109	campaign 9
3426	257	2006-06-14	40	campaign 10
3427	1980	2006-02-02	74	campaign 11
3428	1656	2007-03-05	52	campaign 4
3429	197	2008-07-22	55	campaign 8
3430	1626	2005-09-27	98	campaign 3
3431	486	2006-10-13	25	campaign 8
3432	767	2006-03-31	109	campaign 6
3433	505	2007-04-01	95	campaign 11
3434	884	2005-06-25	55	campaign 12
3435	325	2006-12-09	53	campaign 3
3436	1445	2005-03-15	58	campaign 5
3437	1824	2008-07-01	108	campaign 9
3438	1239	2005-07-28	86	campaign 10
3439	1056	2005-11-01	66	campaign 4
3440	912	2005-09-23	82	campaign 7
3441	42	2005-05-17	38	campaign 4
3442	1828	2005-05-22	86	campaign 12
3443	1428	2007-07-19	54	campaign 11
3444	504	2008-01-24	88	campaign 2
3445	1348	2005-10-28	91	campaign 10
3446	134	2005-02-01	59	campaign 3
3447	244	2006-03-26	119	campaign 2
3448	605	2006-06-29	65	campaign 7
3449	842	2008-06-10	109	campaign 1
3450	1445	2005-08-09	49	campaign 12
3451	1020	2007-01-04	77	campaign 3
3452	655	2007-07-07	52	campaign 11
3453	1018	2005-03-01	42	campaign 7
3454	479	2008-10-23	37	campaign 11
3455	1137	2008-01-20	70	campaign 11
3456	244	2008-03-11	49	campaign 1
3457	1121	2008-05-22	84	campaign 2
3458	1606	2005-07-25	69	campaign 9
3459	846	2008-10-04	111	campaign 4
3460	1891	2008-06-08	57	campaign 12
3461	1887	2008-04-23	34	campaign 2
3462	912	2006-08-15	52	campaign 6
3463	280	2007-05-06	52	campaign 9
3464	53	2007-06-29	115	campaign 11
3465	1747	2007-09-12	87	campaign 8
3466	493	2006-04-30	87	campaign 1
3467	1300	2008-09-23	92	campaign 4
3468	629	2005-01-20	44	campaign 4
3469	1420	2008-06-21	108	campaign 4
3470	1946	2005-05-25	23	campaign 7
3471	54	2005-12-27	112	campaign 9
3472	14	2007-12-30	55	campaign 5
3473	961	2006-10-08	113	campaign 12
3474	1284	2007-01-23	85	campaign 4
3475	1124	2006-11-25	66	campaign 3
3476	433	2007-09-21	85	campaign 9
3477	832	2008-01-06	73	campaign 1
3478	964	2005-06-12	100	campaign 9
3479	1857	2006-05-22	85	campaign 9
3480	1907	2005-03-24	92	campaign 12
3481	1151	2008-06-14	64	campaign 9
3482	1325	2008-06-18	64	campaign 3
3483	357	2005-09-03	61	campaign 3
3484	688	2008-01-23	67	campaign 9
3485	476	2007-06-10	28	campaign 7
3486	1769	2006-03-04	69	campaign 4
3487	157	2008-10-30	81	campaign 2
3488	384	2008-06-13	45	campaign 5
3489	560	2007-06-20	82	campaign 11
3490	1134	2007-10-19	115	campaign 4
3491	144	2008-08-02	84	campaign 6
3492	1831	2007-06-06	101	campaign 12
3493	1731	2006-06-04	74	campaign 5
3494	1540	2007-05-12	40	campaign 9
3495	816	2008-06-10	34	campaign 8
3496	133	2008-02-08	65	campaign 6
3497	645	2006-05-13	72	campaign 6
3498	464	2008-02-17	32	campaign 4
3499	667	2006-08-09	86	campaign 11
3500	584	2005-10-01	114	campaign 12
3501	1477	2007-01-14	54	campaign 4
3502	1647	2006-05-10	27	campaign 11
3503	250	2008-04-23	88	campaign 2
3504	1353	2006-06-14	71	campaign 6
3505	873	2005-04-17	53	campaign 4
3506	351	2006-04-22	117	campaign 1
3507	79	2007-08-18	93	campaign 5
3508	1817	2007-08-29	78	campaign 3
3509	1001	2005-02-13	76	campaign 1
3510	88	2007-03-03	109	campaign 4
3511	799	2005-05-11	72	campaign 3
3512	735	2007-05-06	33	campaign 7
3513	648	2005-06-18	79	campaign 2
3514	1940	2006-10-08	106	campaign 1
3515	46	2008-03-03	50	campaign 11
3516	10	2007-06-12	53	campaign 4
3517	1393	2007-11-13	96	campaign 6
3518	1024	2006-09-01	66	campaign 11
3519	1376	2008-07-04	64	campaign 7
3520	1432	2005-10-24	78	campaign 9
3521	568	2005-08-05	30	campaign 3
3522	751	2006-07-10	65	campaign 4
3523	1046	2005-09-16	98	campaign 11
3524	585	2005-05-19	116	campaign 6
3525	436	2007-06-10	79	campaign 8
3526	898	2008-02-21	65	campaign 8
3527	788	2007-04-04	27	campaign 11
3528	492	2006-10-19	96	campaign 5
3529	586	2005-06-29	109	campaign 6
3530	447	2007-01-05	108	campaign 7
3531	389	2005-06-24	54	campaign 11
3532	489	2007-05-27	66	campaign 4
3533	481	2006-09-30	100	campaign 9
3534	1668	2007-11-07	24	campaign 4
3535	30	2005-07-17	99	campaign 8
3536	681	2007-09-29	117	campaign 5
3537	1947	2005-08-05	35	campaign 8
3538	1714	2008-01-20	115	campaign 8
3539	1773	2006-03-10	77	campaign 5
3540	485	2008-06-14	107	campaign 1
3541	1621	2008-04-23	92	campaign 3
3542	735	2005-12-28	82	campaign 1
3543	940	2007-01-30	87	campaign 3
3544	126	2008-03-20	42	campaign 1
3545	1099	2008-03-27	79	campaign 12
3546	634	2005-09-10	119	campaign 6
3547	1230	2006-10-22	78	campaign 8
3548	1395	2006-10-02	46	campaign 9
3549	873	2005-09-24	83	campaign 11
3550	1902	2006-09-17	85	campaign 7
3551	1439	2008-04-23	92	campaign 9
3552	1471	2007-11-07	37	campaign 8
3553	1646	2008-04-16	66	campaign 8
3554	34	2007-01-17	57	campaign 7
3555	1195	2006-05-27	101	campaign 3
3556	249	2007-12-26	58	campaign 9
3557	1294	2007-01-09	32	campaign 10
3558	766	2008-05-19	38	campaign 7
3559	1917	2006-07-14	68	campaign 2
3560	1537	2005-05-02	88	campaign 8
3561	939	2008-10-11	56	campaign 8
3562	1802	2008-01-26	95	campaign 3
3563	1479	2005-12-06	117	campaign 2
3564	643	2007-07-03	28	campaign 10
3565	1633	2008-07-08	50	campaign 1
3566	1986	2005-11-22	66	campaign 3
3567	822	2006-05-17	110	campaign 12
3568	199	2007-07-21	56	campaign 5
3569	706	2007-09-14	36	campaign 10
3570	205	2007-07-10	66	campaign 12
3571	1739	2008-08-02	24	campaign 5
3572	1076	2006-01-11	38	campaign 10
3573	740	2006-10-02	83	campaign 5
3574	1981	2008-05-28	88	campaign 5
3575	999	2007-01-23	98	campaign 4
3576	1624	2007-02-28	21	campaign 7
3577	1462	2007-12-22	61	campaign 2
3578	563	2007-03-09	40	campaign 6
3579	1549	2007-02-11	43	campaign 5
3580	1065	2007-06-23	99	campaign 4
3581	62	2006-04-27	56	campaign 4
3582	1203	2007-04-04	113	campaign 3
3583	510	2005-04-15	85	campaign 6
3584	1634	2006-09-23	55	campaign 12
3585	340	2007-02-13	99	campaign 6
3586	1593	2008-06-10	38	campaign 12
3587	1794	2005-02-06	92	campaign 3
3588	1572	2007-03-24	112	campaign 9
3589	277	2006-04-14	114	campaign 11
3590	11	2006-03-23	33	campaign 12
3591	1998	2006-10-09	92	campaign 7
3592	1935	2005-04-25	72	campaign 11
3593	22	2005-12-07	34	campaign 3
3594	1267	2006-05-19	100	campaign 9
3595	284	2006-12-17	47	campaign 8
3596	633	2007-10-31	93	campaign 11
3597	1736	2007-09-03	48	campaign 4
3598	958	2006-02-27	75	campaign 4
3599	224	2008-09-30	63	campaign 6
3600	570	2005-01-31	51	campaign 9
3601	1974	2007-01-20	102	campaign 5
3602	1768	2007-03-03	108	campaign 8
3603	243	2005-12-16	52	campaign 6
3604	78	2006-11-30	50	campaign 7
3605	39	2005-10-25	49	campaign 12
3606	87	2008-05-25	47	campaign 2
3607	604	2006-09-30	103	campaign 12
3608	218	2006-10-20	65	campaign 2
3609	1134	2008-10-31	86	campaign 8
3610	651	2006-05-24	59	campaign 3
3611	188	2006-05-04	32	campaign 11
3612	1347	2006-06-01	92	campaign 2
3613	1213	2006-04-28	97	campaign 2
3614	1781	2005-01-08	25	campaign 4
3615	1682	2005-07-12	115	campaign 8
3616	1123	2006-02-17	117	campaign 4
3617	1812	2006-06-25	91	campaign 11
3618	1172	2007-04-24	63	campaign 8
3619	1859	2005-04-15	66	campaign 4
3620	1551	2007-11-07	66	campaign 12
3621	1920	2008-05-16	118	campaign 11
3622	1164	2007-11-09	117	campaign 8
3623	1428	2006-12-02	106	campaign 8
3624	1564	2008-04-08	27	campaign 2
3625	893	2007-12-30	105	campaign 7
3626	1674	2005-08-06	66	campaign 10
3627	33	2005-12-13	60	campaign 9
3628	66	2005-02-04	33	campaign 6
3629	1489	2007-10-19	31	campaign 12
3630	607	2007-05-05	84	campaign 8
3631	1253	2008-09-29	67	campaign 5
3632	1872	2008-05-28	93	campaign 1
3633	83	2006-06-01	87	campaign 11
3634	1562	2008-03-19	78	campaign 11
3635	911	2008-01-15	42	campaign 1
3636	1441	2005-10-13	75	campaign 7
3637	1491	2006-04-18	50	campaign 3
3638	183	2006-08-21	52	campaign 1
3639	1978	2008-07-07	45	campaign 4
3640	1228	2005-03-24	52	campaign 2
3641	1705	2008-03-03	97	campaign 10
3642	1585	2008-10-10	41	campaign 9
3643	17	2008-08-27	57	campaign 11
3644	1280	2008-09-12	39	campaign 2
3645	1474	2007-04-18	67	campaign 3
3646	1001	2008-05-28	59	campaign 9
3647	1597	2006-03-12	120	campaign 2
3648	1987	2005-01-12	40	campaign 2
3649	1792	2005-03-28	68	campaign 1
3650	1305	2006-07-05	40	campaign 5
3651	482	2008-03-18	45	campaign 2
3652	1819	2006-08-25	93	campaign 3
3653	732	2006-05-04	46	campaign 1
3654	245	2008-03-19	112	campaign 8
3655	454	2005-07-29	42	campaign 8
3656	1761	2006-09-29	46	campaign 5
3657	901	2005-02-16	117	campaign 1
3658	324	2006-10-07	63	campaign 8
3659	958	2008-05-21	37	campaign 8
3660	1920	2008-01-17	94	campaign 1
3661	754	2006-12-04	61	campaign 10
3662	1507	2006-09-24	38	campaign 3
3663	417	2006-06-05	30	campaign 10
3664	496	2005-04-15	53	campaign 6
3665	249	2006-01-28	103	campaign 6
3666	333	2006-07-16	117	campaign 12
3667	1064	2007-11-14	93	campaign 12
3668	584	2005-03-23	51	campaign 4
3669	1279	2008-08-16	72	campaign 5
3670	302	2006-02-23	79	campaign 7
3671	1048	2007-01-27	102	campaign 4
3672	993	2006-11-06	114	campaign 8
3673	1448	2006-02-20	89	campaign 6
3674	1344	2005-07-12	36	campaign 9
3675	849	2006-01-28	41	campaign 3
3676	1577	2006-09-27	111	campaign 12
3677	149	2005-01-31	58	campaign 1
3678	1210	2008-02-18	96	campaign 11
3679	352	2008-01-06	102	campaign 8
3680	392	2005-05-04	92	campaign 9
3681	1431	2007-12-12	23	campaign 4
3682	226	2008-10-26	117	campaign 5
3683	393	2008-02-25	107	campaign 3
3684	330	2008-09-17	54	campaign 8
3685	1826	2005-11-13	31	campaign 8
3686	1820	2008-02-26	38	campaign 10
3687	1531	2007-06-11	28	campaign 3
3688	1733	2005-01-26	90	campaign 10
3689	667	2008-05-24	60	campaign 4
3690	583	2007-03-20	65	campaign 1
3691	594	2005-03-13	108	campaign 8
3692	272	2007-12-29	77	campaign 4
3693	1121	2007-12-18	84	campaign 1
3694	1778	2007-11-24	119	campaign 1
3695	1949	2006-04-29	55	campaign 5
3696	1384	2005-08-17	33	campaign 2
3697	1358	2005-08-12	66	campaign 3
3698	1462	2006-01-06	99	campaign 9
3699	1011	2005-09-13	66	campaign 2
3700	856	2005-06-02	54	campaign 7
3701	1692	2005-05-16	91	campaign 11
3702	1645	2005-09-26	31	campaign 4
3703	1490	2005-07-10	108	campaign 1
3704	1438	2005-03-19	25	campaign 3
3705	1015	2007-10-07	45	campaign 5
3706	177	2007-06-19	99	campaign 8
3707	1279	2006-06-29	114	campaign 11
3708	1284	2006-12-20	67	campaign 12
3709	610	2007-03-15	96	campaign 1
3710	197	2005-11-17	89	campaign 2
3711	590	2007-11-27	77	campaign 7
3712	1944	2006-10-05	96	campaign 11
3713	700	2006-09-26	62	campaign 12
3714	1916	2006-08-02	45	campaign 5
3715	1033	2006-05-01	52	campaign 2
3716	530	2007-10-14	38	campaign 3
3717	1840	2006-01-02	77	campaign 7
3718	679	2008-07-04	38	campaign 4
3719	572	2007-06-20	26	campaign 12
3720	54	2005-05-30	94	campaign 6
3721	1248	2005-11-14	26	campaign 11
3722	1864	2007-11-12	45	campaign 1
3723	1034	2007-10-25	96	campaign 7
3724	1583	2008-04-12	72	campaign 3
3725	1545	2008-04-10	74	campaign 8
3726	1412	2005-04-08	79	campaign 12
3727	640	2008-06-06	43	campaign 5
3728	1229	2008-03-05	44	campaign 9
3729	118	2006-01-09	51	campaign 7
3730	1753	2008-06-19	64	campaign 4
3731	1567	2008-07-11	101	campaign 9
3732	1438	2006-09-16	91	campaign 8
3733	1974	2005-08-08	92	campaign 10
3734	1859	2007-04-13	36	campaign 9
3735	824	2007-11-19	67	campaign 5
3736	74	2007-08-23	92	campaign 12
3737	152	2005-04-13	79	campaign 1
3738	705	2008-02-01	89	campaign 7
3739	164	2006-12-23	76	campaign 8
3740	1217	2008-09-23	93	campaign 8
3741	701	2005-11-17	113	campaign 3
3742	878	2006-03-15	64	campaign 6
3743	1688	2005-09-25	39	campaign 12
3744	962	2008-06-19	50	campaign 6
3745	1268	2006-05-06	97	campaign 12
3746	1418	2007-09-14	107	campaign 3
3747	1803	2005-02-05	94	campaign 3
3748	424	2007-08-03	40	campaign 12
3749	202	2008-09-03	44	campaign 7
3750	222	2005-08-24	107	campaign 7
3751	355	2006-02-27	113	campaign 9
3752	1583	2008-04-12	57	campaign 9
3753	1029	2005-04-21	35	campaign 6
3754	358	2005-09-19	85	campaign 9
3755	66	2006-05-26	21	campaign 6
3756	1830	2006-03-25	55	campaign 1
3757	1630	2007-07-15	89	campaign 1
3758	857	2008-05-15	31	campaign 8
3759	38	2005-05-06	78	campaign 12
3760	272	2006-03-01	77	campaign 5
3761	1167	2008-07-22	23	campaign 4
3762	1531	2005-05-01	48	campaign 1
3763	817	2008-05-01	24	campaign 1
3764	888	2007-06-01	53	campaign 8
3765	502	2008-09-02	21	campaign 10
3766	639	2005-10-08	54	campaign 4
3767	1710	2008-04-23	50	campaign 8
3768	1268	2005-03-04	89	campaign 1
3769	169	2008-01-04	32	campaign 1
3770	992	2007-12-27	87	campaign 8
3771	417	2007-02-12	28	campaign 11
3772	33	2006-02-01	79	campaign 12
3773	1768	2005-02-08	81	campaign 6
3774	127	2008-03-23	28	campaign 8
3775	659	2007-05-14	47	campaign 3
3776	1484	2007-09-30	82	campaign 10
3777	1935	2007-01-03	32	campaign 5
3778	106	2005-10-24	34	campaign 6
3779	270	2007-04-15	53	campaign 1
3780	1237	2006-05-10	107	campaign 6
3781	1774	2007-11-27	100	campaign 8
3782	1439	2005-02-14	87	campaign 3
3783	190	2007-12-16	44	campaign 5
3784	166	2008-10-19	74	campaign 5
3785	1994	2005-07-01	73	campaign 9
3786	1756	2007-08-05	116	campaign 12
3787	1794	2007-01-02	92	campaign 10
3788	1259	2005-02-25	37	campaign 3
3789	1416	2006-05-31	43	campaign 12
3790	347	2006-08-24	26	campaign 7
3791	1163	2005-06-22	24	campaign 7
3792	1704	2006-08-08	111	campaign 11
3793	1223	2007-04-08	73	campaign 2
3794	1560	2006-12-13	44	campaign 9
3795	1765	2005-05-02	113	campaign 12
3796	1232	2007-03-22	104	campaign 4
3797	1475	2005-05-28	103	campaign 2
3798	1427	2005-02-28	30	campaign 3
3799	433	2005-08-14	53	campaign 5
3800	1979	2006-06-17	55	campaign 11
3801	811	2006-05-27	43	campaign 8
3802	30	2007-08-26	36	campaign 2
3803	281	2005-06-17	76	campaign 8
3804	29	2008-02-03	93	campaign 6
3805	1403	2006-06-17	29	campaign 11
3806	1121	2007-08-28	110	campaign 3
3807	1661	2006-02-09	52	campaign 10
3808	689	2008-01-18	89	campaign 7
3809	1847	2008-09-27	81	campaign 10
3810	500	2006-04-14	107	campaign 2
3811	35	2006-03-14	43	campaign 9
3812	965	2008-03-28	89	campaign 11
3813	1310	2006-10-20	79	campaign 5
3814	1737	2005-03-09	59	campaign 6
3815	360	2006-08-23	114	campaign 5
3816	943	2005-03-30	20	campaign 12
3817	572	2007-07-23	46	campaign 12
3818	919	2008-09-16	102	campaign 7
3819	1859	2006-07-03	52	campaign 11
3820	396	2008-02-21	118	campaign 2
3821	1618	2007-09-20	108	campaign 8
3822	486	2007-06-30	38	campaign 6
3823	1737	2006-12-09	56	campaign 12
3824	1212	2006-11-26	114	campaign 10
3825	311	2007-02-28	88	campaign 2
3826	1204	2006-10-25	54	campaign 8
3827	325	2006-08-19	119	campaign 1
3828	1349	2008-01-24	35	campaign 8
3829	1859	2005-04-24	73	campaign 3
3830	1376	2008-05-04	56	campaign 5
3831	1933	2007-05-15	92	campaign 6
3832	715	2006-05-10	98	campaign 12
3833	607	2005-04-06	108	campaign 2
3834	1207	2007-03-03	35	campaign 4
3835	1770	2006-12-30	104	campaign 10
3836	690	2006-06-04	42	campaign 4
3837	1354	2008-03-02	110	campaign 6
3838	307	2005-11-29	81	campaign 12
3839	1306	2006-12-16	91	campaign 8
3840	1715	2007-07-24	101	campaign 4
3841	1169	2007-02-24	44	campaign 3
3842	344	2007-02-01	82	campaign 8
3843	1493	2007-11-10	114	campaign 6
3844	1502	2007-11-22	77	campaign 10
3845	599	2008-06-12	57	campaign 3
3846	1496	2007-02-04	119	campaign 1
3847	1677	2006-07-16	110	campaign 12
3848	1654	2007-02-13	93	campaign 3
3849	1885	2007-06-22	104	campaign 10
3850	175	2007-12-13	116	campaign 2
3851	50	2006-12-18	80	campaign 1
3852	1822	2008-05-01	60	campaign 3
3853	1122	2006-06-14	67	campaign 8
3854	507	2007-08-16	66	campaign 3
3855	1286	2006-09-26	82	campaign 6
3856	938	2006-06-14	28	campaign 12
3857	1403	2006-01-06	108	campaign 4
3858	1776	2005-04-06	104	campaign 1
3859	79	2005-12-18	112	campaign 5
3860	1199	2007-02-20	40	campaign 4
3861	1311	2006-09-25	53	campaign 9
3862	81	2007-11-04	58	campaign 7
3863	1172	2005-10-24	60	campaign 8
3864	1491	2005-06-07	101	campaign 2
3865	239	2007-04-02	112	campaign 7
3866	1841	2007-02-12	44	campaign 11
3867	1586	2007-05-23	57	campaign 12
3868	1074	2005-08-11	49	campaign 7
3869	1203	2007-01-10	115	campaign 2
3870	804	2005-05-24	27	campaign 6
3871	251	2006-01-17	61	campaign 6
3872	631	2005-02-10	116	campaign 9
3873	1563	2007-11-17	61	campaign 11
3874	175	2005-07-29	81	campaign 10
3875	952	2008-02-24	64	campaign 3
3876	510	2005-04-13	66	campaign 3
3877	484	2006-04-24	48	campaign 7
3878	2000	2005-10-25	64	campaign 6
3879	626	2006-09-14	95	campaign 4
3880	829	2005-04-21	57	campaign 8
3881	227	2005-05-16	33	campaign 1
3882	815	2008-02-18	113	campaign 10
3883	734	2006-03-05	104	campaign 4
3884	1738	2008-10-07	43	campaign 2
3885	1019	2007-10-02	33	campaign 2
3886	24	2007-09-24	100	campaign 4
3887	1495	2005-11-28	94	campaign 1
3888	864	2006-06-29	98	campaign 5
3889	674	2006-12-04	41	campaign 2
3890	1964	2007-02-12	58	campaign 12
3891	1651	2008-10-16	118	campaign 12
3892	1035	2005-05-08	76	campaign 4
3893	683	2007-05-14	77	campaign 9
3894	523	2005-01-26	46	campaign 1
3895	275	2008-08-06	59	campaign 12
3896	557	2008-08-10	76	campaign 5
3897	53	2005-06-04	45	campaign 12
3898	21	2006-06-01	75	campaign 8
3899	584	2006-02-13	28	campaign 4
3900	1040	2007-05-06	85	campaign 6
3901	988	2006-05-12	92	campaign 5
3902	708	2005-02-14	78	campaign 1
3903	959	2007-08-06	102	campaign 7
3904	1350	2005-02-16	35	campaign 3
3905	1154	2006-12-25	25	campaign 3
3906	1724	2007-06-02	70	campaign 7
3907	502	2008-01-14	95	campaign 3
3908	1106	2006-06-20	89	campaign 11
3909	1009	2005-06-25	53	campaign 7
3910	1991	2006-03-29	80	campaign 7
3911	1920	2007-04-22	86	campaign 3
3912	541	2006-09-01	20	campaign 12
3913	376	2008-05-06	58	campaign 10
3914	638	2007-04-07	90	campaign 7
3915	641	2006-04-20	70	campaign 11
3916	478	2005-03-08	20	campaign 3
3917	1180	2008-01-22	20	campaign 2
3918	1181	2006-06-21	41	campaign 7
3919	300	2005-07-18	37	campaign 6
3920	1996	2008-02-16	27	campaign 9
